version,commit sha,jira_id,affected versions,fixed version,opening version,opening data,fixed data,commit file,added,deleted
2.0.4,9fc62b668a300567cb3e3d6c468187226e387663,SYNCOPE-1082,2.0.3,2.0.4,2.0.4,2017-05-16T08:37:04.000+0000,2017-05-16T13:40:21.000+0000,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AnyObjectDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/GroupDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RoleDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/UserDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/DynMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAGroupDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARoleDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAADynGroupMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/AbstractUDynMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPADynRoleMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAUDynGroupMembership.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/GroupTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/RoleTest.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/RoleDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchUtils.java,1 8 4 3 1 11 93 40 15 6 3 3 3 29 9 1 1 2 2,1 0 0 3 3 11 8 2 17 3 2 1 1 19 9 1 1 2 9
2.0.4,36b786c041523de3779c7bb64fad1679e7c8db7e,SYNCOPE-1082,2.0.3,2.0.4,2.0.4,2017-05-16T08:37:04.000+0000,2017-05-16T13:40:21.000+0000,core/logic/src/main/java/org/apache/syncope/core/logic/RoleLogic.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/GroupDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RoleDAO.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/DynMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentLoader.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAGroupDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARoleDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/SearchSupport.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAADynGroupMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/AbstractUDynMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPADynRoleMembership.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAUDynGroupMembership.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/GroupTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/RoleTest.java core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/RoleDataBinder.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/GroupDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/RoleDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchUtils.java,1 6 4 0 2 21 1 94 41 2 3 0 0 3 3 44 24 1 1 4 13 21 2,4 2 1 4 1 20 8 81 27 16 3 26 44 20 20 24 12 1 1 0 6 21 2
2.0.4,0171cbc096fe474723ff4f70f4136a63f4e3377b,SYNCOPE-1085,2.0.3,2.0.4,2.0.4,2017-05-19T12:36:23.000+0000,2017-05-19T13:11:49.000+0000,client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java fit/core-reference/src/test/java/org/apache/syncope/fit/console/TopologyITCase.java,3 4,3 4
2.0.4,5d1a0f00edc651d4a37e80ddd9a1bc1b24736e50,SYNCOPE-1089,2.0.3,2.0.4,2.0.4,2017-05-22T15:42:16.000+0000,2017-05-22T17:36:48.000+0000,client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceMappingPanel.java,7,4
2.0.4,87ac9bccbb9fab9003f36c1301ac72fade05ab16,SYNCOPE-1090,2.0.3,2.0.4,2.0.4,2017-05-24T08:44:34.000+0000,2017-05-24T09:16:45.000+0000,client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchClausePanel.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserWizardBuilder.java,3 2,1 1
2.0.4,73c7704002f96a8732a34e664049d24e704e88b7,SYNCOPE-1091,2.0.3,2.0.4,2.0.4,2017-05-24T09:29:28.000+0000,2017-05-24T13:42:17.000+0000,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AjaxDownload.java client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/BinaryFieldPanel.java,62 20,0 11
2.0.4,5b2ce7178634958a889ae27eb2cef371c1f14d5d,SYNCOPE-1094,2.0.3,2.0.4,2.0.4,2017-05-24T13:09:21.000+0000,2017-05-24T14:56:24.000+0000,client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/preview/BinaryPDFPreviewer.java,14,3
2.0.4,be35817fe645f4142c2d80be0ee55e36c156324f,SYNCOPE-1098,2.0.3,2.0.4,2.0.4,2017-05-25T12:05:14.000+0000,2017-05-25T12:47:09.000+0000,client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,48,14
2.0.4,ca0fcf1b728c9c6937b55fd0a8bead1d91d3edb4,SYNCOPE-1099,2.0.3,2.0.4,2.0.4,2017-05-26T11:45:25.000+0000,2017-05-26T12:38:53.000+0000,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/PropagationByResource.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/DefaultAnyObjectProvisioningManager.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/VirAttrHandlerImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AbstractAnyDataBinder.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AnyObjectDataBinderImpl.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java core/workflow-activiti/src/main/java/org/apache/syncope/core/workflow/activiti/ActivitiUserWorkflowAdapter.java core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultAnyObjectWorkflowAdapter.java core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/DefaultUserWorkflowAdapter.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserIssuesITCase.java,1 1 6 15 2 16 29 28 1 1 1 2 28,1 1 0 2 3 1 7 7 3 1 3 3 0
2.0.4,4f6c1dac9579ff8d697b609742821c310849ba85,SYNCOPE-1104,2.0.3,2.0.4,2.0.4,2017-06-06T09:48:39.000+0000,2017-06-12T15:51:35.000+0000,client/console/src/main/java/org/apache/syncope/client/console/rest/ConnectorRestClient.java client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/BinaryFieldPanel.java client/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/IndicatingOnConfirmAjaxLink.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Ownership.java client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ProvisionWizardBuilder.java fit/core-reference/src/test/java/org/apache/syncope/fit/console/TopologyITCase.java,21 65 6 7 12 7 1,0 0 0 0 0 4 1
2.0.4,fc8a30b8573573b108208e459d92a45797fdf3c3,SYNCOPE-1107,2.0.3,2.0.4,2.0.4,2017-06-12T15:15:58.000+0000,2017-06-12T15:17:02.000+0000,,,
2.0.4,9f979f6aa9f98b7fb79fd4bbf300f55aff661ff3,SYNCOPE-1108,2.0.3,2.0.4,2.0.4,2017-06-13T07:54:29.000+0000,2017-06-13T14:02:31.000+0000,client/console/src/main/java/org/apache/syncope/client/console/notifications/MailTemplateDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/notifications/TemplateModal.java client/console/src/main/java/org/apache/syncope/client/console/panels/RoleDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/StartAtTogglePanel.java client/console/src/main/java/org/apache/syncope/client/console/policies/PolicyModalPanelBuilder.java client/console/src/main/java/org/apache/syncope/client/console/reports/ReportTemplateDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/topology/TopologyTogglePanel.java client/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceProvisionPanel.java,14 2 1 2 2 17 4 6,11 2 2 2 2 14 4 6
2.0.4,06f3fdd73e6b08f400d6551b4607d9527b70ef0d,SYNCOPE-1109,2.0.3,2.0.4,2.0.4,2017-06-13T13:26:05.000+0000,2017-06-13T13:36:59.000+0000,installer/src/main/java/org/apache/syncope/installer/files/ConsolePom.java installer/src/main/java/org/apache/syncope/installer/files/CorePom.java installer/src/main/java/org/apache/syncope/installer/files/GlassfishCoreWebXml.java installer/src/main/java/org/apache/syncope/installer/files/MasterProperties.java installer/src/main/java/org/apache/syncope/installer/processes/ArchetypeProcess.java installer/src/main/java/org/apache/syncope/installer/processes/ContainerProcess.java installer/src/main/java/org/apache/syncope/installer/utilities/FileSystemUtils.java installer/src/main/java/org/apache/syncope/installer/utilities/MavenUtils.java installer/src/main/java/org/apache/syncope/installer/validators/ContainerValidator.java,108 5 2 13 24 17 12 22 2,0 2 2 3 35 14 14 11 2
2.0.4,11ab8cb9a824efa48d5c98613b174ec2633dfa29,SYNCOPE-1110,2.0.3,2.0.4,2.0.4,2017-06-15T15:49:15.000+0000,2017-06-29T08:56:08.000+0000,client/enduser/src/main/java/org/apache/syncope/client/enduser/model/CustomAttribute.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/BaseUserSelfResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfCreateResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfReadResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfUpdateResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/util/UserRequestValidator.java,3 73 2 16 25 18,3 26 3 32 6 16
2.0.4,c50ee317670571c7e56e1066536ba99313327166,SYNCOPE-1110,2.0.3,2.0.4,2.0.4,2017-06-15T15:49:15.000+0000,2017-06-29T08:56:08.000+0000,client/enduser/src/main/java/org/apache/syncope/client/enduser/model/CustomAttributesInfo.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/BaseUserSelfResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/SchemaResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfReadResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfUpdateResource.java client/enduser/src/main/java/org/apache/syncope/client/enduser/util/UserRequestValidator.java,1 0 3 22 41 1,1 38 3 0 13 1
2.0.4,3ff021421d2d4a24d39cafc3f227063e941ac1a2,SYNCOPE-1111,2.0.3,2.0.4,2.0.4,2017-06-16T14:32:15.000+0000,2017-06-30T09:26:54.000+0000,client/console/src/main/java/org/apache/syncope/client/console/SyncopeConsoleSession.java client/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java client/console/src/main/java/org/apache/syncope/client/console/panels/AnyTypesPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/Realm.java fit/core-reference/src/test/java/org/apache/syncope/fit/console/AnyTypesITCase.java,7 1 1 1 8,3 1 0 3 0
2.0.4,d4ecdf6bd7ee5a718b148c2b510bbf319b3b04a3,SYNCOPE-1112,2.0.3,2.0.4,2.0.4,2017-06-19T13:53:58.000+0000,2017-06-19T13:56:37.000+0000,client/console/src/main/java/org/apache/syncope/client/console/panels/AnyPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/AbstractSearchPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchClausePanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchUtils.java,6 18 4 22,3 8 3 8
2.0.4,71e676b3869f646805c8595ec00c96ebb59f16b6,SYNCOPE-1112,2.0.3,2.0.4,2.0.4,2017-06-19T13:53:58.000+0000,2017-06-19T13:56:37.000+0000,client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchUtils.java,1,1
2.0.4,16096f6d8a84aa55e49f76d91c6e453f84d28fb8,SYNCOPE-1114,2.0.3,2.0.4,2.0.4,2017-06-21T17:44:25.000+0000,2017-06-22T05:09:32.000+0000,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/LDAPMembershipPropagationActions.java,11,5
2.0.4,00617f7b9ad3ed540c8a1d4e22ab84b63f4a1158,SYNCOPE-1121,2.0.3,2.0.4,2.0.4,2017-06-23T13:12:59.000+0000,2017-06-26T15:00:56.000+0000,client/enduser/src/main/java/org/apache/syncope/client/enduser/resources/UserSelfReadResource.java,12,6
2.0.4,26fb9bdae50088dc69338b300d045212fe1d7d98,SYNCOPE-1125,2.0.3,2.0.4,2.0.4,2017-06-26T15:42:03.000+0000,2017-06-28T09:22:56.000+0000,common/lib/src/main/java/org/apache/syncope/common/lib/AnyOperations.java,3,1
2.0.4,b4713c15f9ea28bb108ee2e82d986a8011586c43,SYNCOPE-1125,2.0.3,2.0.4,2.0.4,2017-06-26T15:42:03.000+0000,2017-06-28T09:22:56.000+0000,client/console/src/main/java/org/apache/syncope/client/console/wizards/any/PlainAttrs.java,1,1
2.0.4,c12106de4480d03c9b331ef72f5fa4a0bb65c246,SYNCOPE-1128,1.1.8  1.2.0-M1  1.2.0  1.2.1  1.2.2  1.2.3  1.2.4  1.2.5  1.2.6  2.0.0-M1  1.2.7  2.0.0-M2  1.2.8  2.0.0-M3  2.0.0-M4  2.0.0.M5  2.0.0  1.2.9  2.0.1  1.2.10  2.0.2  2.0.3,2.0.4,2.0.4,2017-06-27T14:09:17.000+0000,2017-06-27T14:31:19.000+0000,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/XMLContentExporterTest.java,58 69,24 0
2.0.4,53c54d7f13f2a60a5f44519bcc251bad097b0c28,SYNCOPE-1130,2.0.3,2.0.4,2.0.4,2017-06-27T14:16:04.000+0000,2017-06-27T15:47:43.000+0000,client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDetails.java client/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/ResultPage.java,5 4 7,0 1 0
2.0.4,cfb6c638d570536233743cca16a5498dcceea6ce,SYNCOPE-1131,2.0.3,2.0.4,2.0.4,2017-06-27T15:08:33.000+0000,2017-06-27T15:16:59.000+0000,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RealmDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAExternalResourceDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARealmDAO.java,3 16 10,0 0 0
2.0.4,653afac686cc10a13bdd191b807b8f90e0b84e25,SYNCOPE-1133,2.0.3,2.0.4,2.0.4,2017-06-28T09:22:36.000+0000,2017-06-28T14:29:34.000+0000,client/console/src/main/java/org/apache/syncope/client/console/approvals/ApprovalDetails.java client/console/src/main/java/org/apache/syncope/client/console/commons/Constants.java client/console/src/main/java/org/apache/syncope/client/console/panels/AnyDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/AnyObjectDisplayAttributesModalPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/AnyPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/DisplayAttributesModalPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/GroupDisplayAttributesModalPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/UserDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/UserDisplayAttributesModalPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/AnyObjectSelectionDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/AnySelectionDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/GroupSelectionDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/panels/search/UserSelectionDirectoryPanel.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Relationships.java fit/core-reference/src/test/java/org/apache/syncope/fit/console/UsersITCase.java,1 3 55 5 0 0 32 5 2 5 2 4 0 4 4 2 68,1 15 0 52 22 1 20 48 23 46 24 15 62 15 15 2 0
2.0.4,4e8680b3f11064035d7a2038e7d50d085145c78b,SYNCOPE-1134,2.0.3,2.0.4,2.0.4,2017-06-28T12:39:50.000+0000,2017-06-29T13:59:33.000+0000,client/console/src/main/java/org/apache/syncope/client/console/panels/TogglePanel.java,5,0
2.0.4,fedae9c765091c278026e84fa998c029578ab674,SYNCOPE-1135,2.0.3,2.0.4,2.0.4,2017-06-28T12:47:04.000+0000,2017-06-29T15:27:52.000+0000,client/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java client/console/src/main/java/org/apache/syncope/client/console/panels/RealmChoicePanel.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Details.java client/console/src/main/java/org/apache/syncope/client/console/wizards/any/Groups.java,4 16 13 164,0 10 2 72
